168);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
169);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
170);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
171);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
172);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
173);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
174);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
175);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
176);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
177);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
178);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
179);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
180);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
181);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
182);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
183);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
184);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
185);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
186);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
187);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
188);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
189);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
190);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
191);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
192);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
193);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
194);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
195);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
196);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
197);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
198);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
199);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
200);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
201);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
202);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
203);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
204);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
205);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
206);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
207);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
208);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
209);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
210);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
211);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
212);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
213);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
214);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
215);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
216);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
217);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
218);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
219);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
220);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
221);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
222);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
223);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
224);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
225);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
226);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
227);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
228);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
229);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
230);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
231);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
232);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
233);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
234);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
235);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
236);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
237);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
238);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
239);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
240);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
241);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
242);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
243);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
244);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
245);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
246);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
247);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
248);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
249);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
250);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
251);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
252);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
253);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
254);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
255);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
256);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
257);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
258);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
259);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
260);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
261);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
262);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
263);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
264);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
265);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
266);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
267);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
268);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
269);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
270);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
271);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
272);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
273);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
274);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
275);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
276);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
277);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
278);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
279);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
280);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
281);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
282);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
283);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
284);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
285);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
286);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
287);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
288);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
289);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
290);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
291);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
292);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
293);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
294);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
295);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
296);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
297);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
298);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
299);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
300);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
301);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
302);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
303);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
304);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
305);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
306);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
307);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
308);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
309);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
310);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
311);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
312);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
313);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
314);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
315);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
316);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
317);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
318);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
319);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
320);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
321);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
322);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
323);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
324);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
325);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
326);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
327);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
328);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
329);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
330);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
331);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
332);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
333);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
334);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
335);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
336);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
337);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
338);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
339);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
340);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
341);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
342);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
343);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
344);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
345);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
346);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
347);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
348);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
349);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
350);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
351);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
352);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
353);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
354);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
355);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
356);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
357);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
358);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
359);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
360);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
361);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
362);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
363);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
364);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
365);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
366);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
367);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
368);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
369);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
370);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
371);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
372);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
373);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
374);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
375);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
376);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
377);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
378);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
379);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
380);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
381);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
382);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
383);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
384);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
385);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
386);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
387);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
388);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
389);1.13648;0.127937;1.5;11.1915;14.5688;15.4677;13.5;
